0	32	74.5691	17.3974	45.3803	191.381	56.0382	183.977	370.547	443.264	574.142	
0	33	24.4454	147.897	86.2861	18.0217	65.6281	10.909	50.5047	1650.73	11.8971	
0	34	271.001	14.8019	382.604	44.9672	36.2783	18.9405	124.694	166.048	25.7085	
0	35	507.671	30.7725	111.253	8.43967	17.7029	8.52787	110.852	185.396	74.7245	
0	36	2565.56	27.1979	805.382	10.0183	156.566	20.5711	10.8122	172.946	198.308	
0	37	2485.5	50.2953	17.1766	11.8328	14.0004	55.8544	10.6927	220.977	38.852	
0	38	27.2462	32.5261	106.373	29.3087	212.601	11.5248	176.989	164.072	10.6001	
0	39	57.6185	21.1295	78.9916	7.4129	34.7666	5.37397	22.5842	1625.5	88.9104	
0	40	384.601	75.1809	81.7228	4.42676	330.774	23.8164	13.5513	165.778	21.9195	
0	41	936.588	2317.36	579.838	4.49491	55.137	17.7485	20.3816	7.40293	171.081	
0	42	161.938	9815.78	796.947	66.6557	5992.75	15728.2	434.624	12913.1	7469.16	
0	43	43.2604	100.468	126.223	246.119	236.464	6142.72	58.9636	270.193	11.4016	
0	44	71.0182	286.299	102.995	111.498	310.92	138.077	17.7502	58.0653	18.9191	
0	45	99.3755	31.266	39.616	25.214	182.486	13.1412	11.9757	95.4118	12.5086	
1	46	160.704	353.855	9.27651	359.898	1673.19	1.00415	5.96132	19.5932	1.50505	
1	47	95.4281	3935.32	1.44777	9745.3	2217.83	1	4.34586	5.1652	1.22523	
1	48	2170.08	555.58	1.02288	5.7189	6878.87	1	4.68069	4.5	1.21022	
1	49	1.1105	1.13851	58.3127	1.97228	1.46099	1.02075	5.62226	11.8328	2.30751	
1	50	1.09145	3.44007	8.16279	1.00976	384.607	1.03041	2.81278	6.84752	1.54184	
1	51	1.27833	1.42637	1768.87	6.59022	9437.65	141.74	4.79281	7.49703	2.56556	
1	52	463.916	2.51525	179.046	198.825	1.87969	1.07	13.815	15.4343	27.3745	
1	53	106.149	2.92294	2.2602	1.27727	1.52725	1.04622	11.1205	11.0248	16.169	
1	54	367.473	2.29088	7.11938	17.7198	1.3823	1.34404	2.40803	14.0038	14.9474	
1	55	85.8908	6.60467	10.1132	6.08187	4.19897	6.91755	1755.76	15.5807	17.6638	
2	56	270.064	106.168	28.6556	116.948	1475.18	73.8269	72.7571	878.637	226.683	
2	60	121.113	7.46471	33.5641	197.791	324.605	143.828	2.77642	179.235	52.0687	
2	61	95.3629	29.2788	33.8414	17.6526	59.8629	215.474	99.2457	351.671	31.7089	
2	62	43.266	6.22232	111.217	247.708	351.224	6.78567	44.3829	202.812	97.299	
2	63	87.7126	164.676	237.106	83.9433	61.8333	33.9631	73.7923	94.1118	242.192	
2	64	145.224	822.3	42.2309	257.797	959.35	67.3008	1610	23.1818	139.344	
2	65	17.9075	3.96206	4.47263	137.478	4.41396	5.27327	289.129	587.055	17.2257	
2	66	21.2092	10.553	11.4689	479.365	6.05391	95.2412	483.693	37.976	162.758	
2	67	204.28	115.316	120.064	336.157	7.92372	71.5641	976.832	91.6988	80.0418	
2	69	1008.75	5.5645	47.547	26.5846	35.5409	99.0957	89.7624	155.747	119.223	
2	70	27.4612	1.30209	9.24484	15.4706	19.567	127.041	26.2634	53.6872	180.606	
