0	45	-0.0161614	-0.0370445	-0.108738	-0.00599106	0.393187	0.0606799	0.424018	-0.0459263	-0.0328257	
1	47	-0.018911	-0.0151981	-0.0133837	-0.0148007	-0.00667756	-0.00503553	-0.0183557	-0.0273199	-0.0085299	
1	48	-0.0180541	-0.0112711	-0.0118342	-0.0110077	-0.0113905	-0.00516834	-0.0190153	-0.0282474	-0.00863726	
1	49	-0.0106444	-0.0132624	-0.0133362	-0.00866045	-0.0132678	-0.00533105	-0.0161058	-0.03319	-0.0164279	
1	50	-0.00997155	-0.0127659	-0.0131234	-0.00799385	-0.0114519	-0.00675863	-0.0144658	-0.0376029	-0.0115328	
1	51	-0.0135899	-0.0110003	-0.0169335	-0.0143485	-0.0132889	-0.00591642	-0.0191534	-0.041411	-0.0157228	
1	52	0.35558	-0.0252793	-0.0267681	0.262967	-0.0147382	-0.00858166	-0.05084	-0.0426272	-0.0374832	
1	54	0.592557	-0.0296672	-0.0625106	0.391608	-0.0118583	-0.00711722	-0.0245817	-0.0452452	-0.0454838	
1	55	-0.0352573	-0.0567477	-0.0667439	-0.00496974	-0.0276313	-0.0245615	-0.0198446	-0.047023	-0.0430771	
2	60	0.03493	0.00821649	0.126993	0.171053	0.395659	0.161253	0.905995	0.293371	0.498482	
2	61	0.0995613	0.0920381	0.0978515	0.289166	0.629148	0.151883	0.499617	0.245856	0.552919	
2	62	0.465743	0.963694	0.852416	0.671823	0.278744	0.860969	0.530574	0.663319	0.620393	
2	64	0.59138	0.437513	0.834822	0.47479	0.535051	0.793689	0.475804	0.655157	0.571175	
2	65	0.789986	0.985988	0.995735	0.725531	0.99146	0.993029	0.335001	0.489989	0.602521	
2	66	0.873573	0.97377	0.967409	0.564719	0.984151	0.629014	0.270579	0.380851	0.481608	
2	67	0.719118	0.620084	0.7537	0.557457	0.933175	0.719821	0.30182	0.485546	0.290917	
2	69	0.595468	0.976625	0.718994	-0.0617312	0.779273	-0.0394805	-0.0968086	0.129877	0.0172203	
2	70	0.656857	0.973443	0.858205	-0.0686474	0.861994	0.0495258	-0.0670061	0.0770539	0.15994	
